id,complaint,category,language
d5fc97d4-d75c-4097-8743-91b2f2ead9f2,No drinking water supply in Hazaribagh for the last 5 days. Fix it asap.,water,English
335c79ef-c266-470c-994a-d799bafeb893,Giridih panchayat mein MNREGA ka payment ruka hua hai. Koi dhyan de.,public_admin,Hinglish
d5e1d0c2-523a-4dda-b1d7-15a43ec66217,हमारे गांव Gumla में अभी तक बिजली के खंभे नहीं लगे हैं। Koi dhyan de.,energy,Hindi
d31c4bb4-d68d-4203-ba42-117cdd774992,No ultrasound machine available in the Bokaro district hospital. Kripya dhyan de.,healthcare,English
a335bf42-7de4-4631-aa3f-2c8a5f0242ff,Illegal sand mining is destroying the riverbed in Gumla.,environment,English
62f16f32-35da-468d-90c8-325fe57d512b,Need better library facilities in our government college at Dhanbad. Please help.,education,English
3637f503-fbd1-4858-8dd5-bac92b6473e7,हमारे गांव Deoghar में अभी तक बिजली के खंभे नहीं लगे हैं। Kripya dhyan de.,energy,Hindi
85322053-cf05-4b0d-8f0a-d5919ea72abb,Maternity ward in Ranchi is in unhygienic conditions.,healthcare,English
8022a1bf-2a10-4b16-9119-b65f78aa47a3,Street lights in Dhanbad sector 4 are not working. Kripya dhyan de.,energy,English
2cc6909d-3a38-4742-a02d-1b81f8c8f657,"विद्यालय का भवन बहुत जर्जर हालत में है Gumla में, कभी भी गिर सकता है।",education,Hindi
43c99764-adc6-4e3a-96c3-fee2439beeda,Ranchi में जल जीवन मिशन का काम अधूरा पड़ा है। Urgent issue.,water,Hindi
5ea1b7e0-4059-496a-8c76-d0c4609be15b,Minimum Support Price is not being offered at the Giridih mandi. Please help.,agriculture,English
edf74719-d0b1-47b4-8a41-3416231b2db3,"Exam paper leak ho gaya hai Deoghar mein, exams cancel hone chahiye. Koi dhyan de.",education,Hinglish
15717244-7f6c-4f7f-8dc1-9bd8a0dd2372,"Ramgarh के पास के जंगल में आग लग गई है, तुरंत बुझाएं। Please help.",environment,Hindi
43583f2c-4ca2-448f-bada-a637a14d2ad2,हमारे Hazaribagh के स्कूल में पीने का पानी नहीं है। Kripya dhyan de.,education,Hindi
3801d45c-3092-4334-9c5e-be6e4578baaa,"Ranchi के पास के जंगल में आग लग गई है, तुरंत बुझाएं। Koi dhyan de.",environment,Hindi
2ebff046-e30f-4690-a7f3-7a684f78b770,Lack of computer labs in the Hazaribagh high school is affecting students.,education,English
335d9d8a-da40-4876-a6a1-8c36b2bb70d0,आवारा पशु Gumla में हमारी सारी फसल चर गए हैं। Fix it asap.,agriculture,Hindi
9b88d931-78bd-4e52-b125-8521ad8f0152,High voltage ke karan Ranchi mein logo ke TV jal gaye. Fix it asap.,energy,Hinglish
b7d89db6-e67f-413d-a332-b26acd6c99b7,No ultrasound machine available in the Ranchi district hospital. Kripya dhyan de.,healthcare,English
5cad0854-fa1b-45c4-b7c7-82161f07e89a,Need better citizen facilitation center in Bokaro. Please help.,public_admin,English
8b96cdfe-d85b-48d6-9f34-a64924ac6dce,Need modern dairy farming training programs in Jamshedpur. Fix it asap.,rural_livelihoods,English
914fb352-7c3c-49d4-a207-95b6396a2b97,हमारे गांव Ranchi में अभी तक बिजली के खंभे नहीं लगे हैं। Fix it asap.,energy,Hindi
c02e51b7-f3ef-4f55-818a-3c4d8f4d8f26,गांव Hazaribagh से लोग रोजगार की तलाश में पलायन कर रहे हैं। Fix it asap.,rural_livelihoods,Hindi
334cba63-4f1b-458c-bef2-e10484daa6d4,Unseasonal rains have destroyed wheat crops in Dhanbad. Kripya dhyan de.,agriculture,English
e5059aa6-1ceb-49e9-857e-55e569009505,Public buses in Deoghar are not accessible for differently-abled citizens.,accessibility,English
c94b3db8-7705-41b8-813b-60b209f24800,Dhanbad में राशन कार्ड में नाम जुड़वाने के लिए पैसे मांगे जा रहे हैं। Fix it asap.,public_admin,Hindi
e02d44ff-cc0a-4911-bafb-97684fdcf941,विकलांग प्रमाण पत्र बनवाने में Ramgarh में बहुत दिक्कत आ रही है। Koi dhyan de.,accessibility,Hindi
84355ac3-a3bf-4ce0-a875-2aa4e63007e0,Ranchi mein transformer jal gaya hai 3 din pehle.,energy,Hinglish
54250c0a-6f8e-4f88-8763-f1eab512379e,Ramgarh में जल जीवन मिशन का काम अधूरा पड़ा है।,water,Hindi
fa48fe6a-4b53-49ba-b0da-66cd577d1f74,Jamshedpur में मूक-बधिर बच्चों के लिए विशेष स्कूल नहीं है। Koi dhyan de.,accessibility,Hindi
7d653c46-c476-4626-aa02-7c42e1c6bd45,Skill development center in Deoghar has been closed down.,rural_livelihoods,English
50b54859-0bb2-4080-8078-ae7730c87ddb,Women weavers in Giridih need micro-loans for purchasing looms. Koi dhyan de.,rural_livelihoods,English
a15f5ad7-1e42-4ae5-b6a4-816762cd629d,Fasal bima yojana ka paisa Ranchi ke kisano ko nahi mila. Please help.,agriculture,Hinglish
b3205413-7018-42ff-836c-5bf668cf16b0,"Hazaribagh में बहुत ज्यादा पेड़ काटे जा रहे हैं, कोई रोक नहीं है। Koi dhyan de.",environment,Hindi
9af7ec15-1471-4fa3-8276-75943f7e04bf,"Ranchi में बहुत ज्यादा पेड़ काटे जा रहे हैं, कोई रोक नहीं है। Kripya dhyan de.",environment,Hindi
c985eebb-5866-4739-9158-9a3c485f4a2e,Low voltage issue in Jamshedpur is damaging water pumps. Koi dhyan de.,energy,English
ae31c372-7e34-4f49-a847-12eaec024120,Illegal sand mining is destroying the riverbed in Palamu. Fix it asap.,environment,English
d19a3785-ac50-4158-8333-7a91f6d0874e,Jamshedpur mein sound pollution limit se cross ho gaya hai.,environment,Hinglish
693cbdd6-413d-464d-bb83-5aa2722ea804,No wheelchair ramp available at the Jamshedpur railway station. Urgent issue.,accessibility,English
0cb23105-c5b0-4c05-ab9a-8dd231c04df0,Illegal sand mining is destroying the riverbed in Dhanbad. Kripya dhyan de.,environment,English
4aa30f4f-a5d9-4750-b87a-c483b7a3ef96,"Ranchi के पास के जंगल में आग लग गई है, तुरंत बुझाएं। Fix it asap.",environment,Hindi
39126199-6277-4b62-bdbe-7ecac17eba39,Ramgarh hospital mein wheelchair available nahi hai. Please help.,accessibility,Hinglish
caea3e36-e2a8-4f11-a207-ea953a2050a4,Self-help groups in Ranchi are not receiving government funding. Koi dhyan de.,rural_livelihoods,English
215dc243-7417-4fc3-8171-50e782cb7ce3,Water tanker Palamu mein nahi aa raha hai. Kripya dhyan de.,water,Hinglish
60b1b562-8217-4d90-8502-3e2a5863bb4e,Maternity ward in Giridih is in unhygienic conditions. Kripya dhyan de.,healthcare,English
d9880326-4b6c-4fd8-824d-fb24807d16cc,Construction of the Ramgarh flyover has been stalled for 2 years. Kripya dhyan de.,urban_development,English
12d0595b-2b25-4f87-a52a-9c5f99a7d05e,Giridih mein MNREGA ke tahat 100 din ka kaam nahi mil raha. Kripya dhyan de.,rural_livelihoods,Hinglish
f4bfa13f-d402-4341-a6cf-e1b6d3cdd8b0,Public buses in Ramgarh are not accessible for differently-abled citizens. Please help.,accessibility,English
e329b2c7-ed18-44d4-a183-228e912a91a4,Frequent power cuts in Hazaribagh are affecting student studies. Koi dhyan de.,energy,English
d7cae1dc-f991-4ee1-9789-68538d96680c,Need soil testing lab in Hazaribagh for better crop yield. Urgent issue.,agriculture,English
11e11909-5c5d-4551-a18d-c83188f9fbae,The primary health center in Ramgarh has no doctors on night duty. Koi dhyan de.,healthcare,English
bbcbf77b-91be-4e95-a648-3f1cb2e25547,Illegal sand mining is destroying the riverbed in Deoghar. Fix it asap.,environment,English
56b65521-7a5f-4820-90bd-99e034bf002c,"Ranchi में सीवर लाइन का ढक्कन खुला है, खतरा है। Urgent issue.",urban_development,Hindi
6abe56cf-680e-488f-9891-ae350f45c782,Palamu block office mein caste certificate banane mein bahut time lag raha hai. Koi dhyan de.,public_admin,Hinglish
8e212ecf-83b7-4d10-9c1d-4cada095d220,Plastic kachra Jamshedpur ke park mein jala rahe hain. Urgent issue.,environment,Hinglish
2edc4e03-605b-4a13-ba76-9ea60963e074,Need better citizen facilitation center in Hazaribagh. Kripya dhyan de.,public_admin,English
31349d76-9fac-45e6-aab0-3d4f143ae459,Gumla ke hospital mein dawaiyan available nahi hain. Please help.,healthcare,Hinglish
aa7676dd-dd1f-4d18-b2e0-c12493481651,Low voltage issue in Giridih is damaging water pumps. Please help.,energy,English
2938beb0-345a-4adc-83e4-a14c7b459f04,"Giridih के पास के जंगल में आग लग गई है, तुरंत बुझाएं। Kripya dhyan de.",environment,Hindi
dbe8a12e-b29c-4b39-9d1c-79eab7dec4c2,हमारे गांव Deoghar में अभी तक बिजली के खंभे नहीं लगे हैं।,energy,Hindi
8afc45ee-11c4-4b3e-b427-813f3d4d9d8b,No ultrasound machine available in the Dhanbad district hospital. Urgent issue.,healthcare,English
79eddd15-0ea1-4805-b704-8c3032a664b4,Bokaro ke gaon mein artisans ko unka saman bechne ka market nahi hai.,rural_livelihoods,Hinglish
1b42cd12-33fb-4654-a4de-a42d6a78a102,Giridih में जल जीवन मिशन का काम अधूरा पड़ा है। Fix it asap.,water,Hindi
e1042b56-13c4-435f-8a66-37494f509b8a,Need proper waste segregation systems in Dhanbad. Kripya dhyan de.,environment,English
df482367-6e17-4dd1-a29e-efbb3f4c8696,Blind tactile paths are broken on Jamshedpur footpaths.,accessibility,English
79fdefec-3947-4214-8b4c-b2adbcbb61ac,Hazaribagh ke government office mein disabled logo ke liye lift nahi hai.,accessibility,Hinglish
c03185eb-cf9a-44a8-afd4-56986637cb38,Public buses in Palamu are not accessible for differently-abled citizens. Kripya dhyan de.,accessibility,English
9711b329-bb98-4ac7-b12a-39dd86ed31f6,"विद्यालय का भवन बहुत जर्जर हालत में है Deoghar में, कभी भी गिर सकता है। Urgent issue.",education,Hindi
67a8041a-00c2-4589-9fa1-c2ea861611c9,Air quality index in Bokaro is hazardous due to construction dust. Kripya dhyan de.,environment,English
ce8171ab-7b9c-4d74-95d0-f157ad5ad88f,Low voltage issue in Palamu is damaging water pumps. Koi dhyan de.,energy,English
6b39512f-1353-4eab-8c8c-67d067406fdd,Police verification ke liye Bokaro thane mein pareshan kiya ja raha hai. Kripya dhyan de.,public_admin,Hinglish
6a3cbe5d-bf84-45ca-9e37-c6d30a852072,Ranchi ke hospital mein dawaiyan available nahi hain. Fix it asap.,healthcare,Hinglish
11522a1e-94c3-418e-989b-36b5f0ad19d6,Hazaribagh में मुर्गी पालन के लिए सब्सिडी का पैसा नहीं आया। Please help.,rural_livelihoods,Hindi
e7b7422d-00af-46d3-befc-56dba16754cd,"Ramgarh के पास के जंगल में आग लग गई है, तुरंत बुझाएं।",environment,Hindi
79198bfa-9422-4556-ad07-d61bf9b06938,The local primary school in Bokaro has no roof and leaks during rain.,education,English
56ad601d-1197-4b2d-a059-6a85b94c8c5c,पहाड़ों पर Ranchi में अवैध खनन हो रहा है। Kripya dhyan de.,environment,Hindi
78adf616-6203-4cbf-98e3-c11c55b2f0ab,"Exam paper leak ho gaya hai Gumla mein, exams cancel hone chahiye.",education,Hinglish
4eef8615-5f64-46da-a497-2ecf1eaf885f,The primary health center in Dhanbad has no doctors on night duty. Fix it asap.,healthcare,English
9eb50e17-8a72-46e4-9432-a5585049686d,Blind tactile paths are broken on Jamshedpur footpaths. Fix it asap.,accessibility,English
ec00e400-eab0-46eb-8169-8cd521a1ecf2,Ranchi mein forest produce ka sahi daam nahi mil raha adivasiyon ko. Koi dhyan de.,rural_livelihoods,Hinglish
4a9ecc0b-05ad-4544-88b6-1d5997d3c9e9,The primary health center in Giridih has no doctors on night duty. Fix it asap.,healthcare,English
65c5c5b5-6915-48ed-be05-b577679ece96,Tractor subsidy ka form reject ho gaya Palamu office se. Urgent issue.,agriculture,Hinglish
9e68827e-e4fc-4980-b2a4-750456c0d55c,Need better citizen facilitation center in Hazaribagh. Urgent issue.,public_admin,English
bc411967-6c6a-405d-8307-9678c4bebcdb,पहाड़ों पर Ranchi में अवैध खनन हो रहा है। Fix it asap.,environment,Hindi
77413eb8-6cc5-47dd-b6b7-15381dccc5ba,Deoghar mein MNREGA ke tahat 100 din ka kaam nahi mil raha. Please help.,rural_livelihoods,Hinglish
e4b02fb1-acbc-48ab-9566-2d15b03e5b90,Factories in Jamshedpur are releasing toxic smoke at night. Urgent issue.,environment,English
9ef3c62c-bbe3-4214-ad6a-7edf7276eebd,Plastic kachra Dhanbad ke park mein jala rahe hain. Urgent issue.,environment,Hinglish
d07c89af-ee2c-4fab-b27d-6434bb273e6f,"Deoghar के पास के जंगल में आग लग गई है, तुरंत बुझाएं। Fix it asap.",environment,Hindi
bc04e50a-e509-47ea-ac5e-eeb0915de2d6,Solar panels installed in Deoghar government building are defective. Kripya dhyan de.,energy,English
6d9468b3-9401-4ae1-8fd6-21899e05d000,Fasal bima yojana ka paisa Palamu ke kisano ko nahi mila. Kripya dhyan de.,agriculture,Hinglish
b5ed3248-f0fd-4f48-b45e-f39cbd79efd0,Giridih में कुटीर उद्योग लगाने के लिए कोई सरकारी सहायता नहीं मिल रही है। Please help.,rural_livelihoods,Hindi
648e0e5d-4710-4d5a-a9e4-a42599437061,Bokaro ke government office mein disabled logo ke liye lift nahi hai. Kripya dhyan de.,accessibility,Hinglish
3856d966-0471-45b0-9a92-5f30f7d24707,Fluoride contamination in Ramgarh groundwater is causing health issues. Koi dhyan de.,water,English
42ab8897-d500-4ef8-8cf3-0a89036f155d,Garbage collection truck does not visit Dhanbad regularly. Urgent issue.,urban_development,English
46134717-ec88-45c5-aec5-244382c4eb48,Ramgarh ke gaon mein artisans ko unka saman bechne ka market nahi hai. Koi dhyan de.,rural_livelihoods,Hinglish
679b3ce8-20f7-41b7-93fd-35dff5423b91,Self-help groups in Deoghar are not receiving government funding.,rural_livelihoods,English
dad07009-e615-49f7-98db-61e6aeab1efc,"Ramgarh mein naya meter connection apply kiya tha, abhi tak nahi laga. Kripya dhyan de.",energy,Hinglish
93eb7d74-a787-4678-89f6-b877ae710e2b,Bokaro ke gaon mein artisans ko unka saman bechne ka market nahi hai. Fix it asap.,rural_livelihoods,Hinglish
718f4463-0292-474a-b39c-3a7f8e66f600,Need audio signals at Ranchi traffic lights for visually impaired.,accessibility,English
f801eeae-4f7b-49c6-8ec7-49e6fb59b25d,Unseasonal rains have destroyed wheat crops in Ranchi.,agriculture,English
5f2b88da-8583-45e2-a416-4a90063a2e08,विकलांग प्रमाण पत्र बनवाने में Hazaribagh में बहुत दिक्कत आ रही है। Koi dhyan de.,accessibility,Hindi
af103eeb-b520-4c12-bbd3-a76033584c9d,Gumla ke government office mein disabled logo ke liye lift nahi hai. Fix it asap.,accessibility,Hinglish
b8f962ed-7d63-468e-9376-58747a781c20,Deoghar में मुर्गी पालन के लिए सब्सिडी का पैसा नहीं आया। Please help.,rural_livelihoods,Hindi
ea3d642d-7d56-4efe-96dd-78e9c4179c22,Need proper waste segregation systems in Deoghar.,environment,English
895101f1-8631-4aba-9f2a-1beeeb9113e7,Low voltage issue in Jamshedpur is damaging water pumps. Please help.,energy,English
d15ad95b-ec82-46b9-9ec7-b00996e2e949,The local pond in Ramgarh is completely dried up. Koi dhyan de.,water,English
3cf16ab1-05bf-4838-9fa2-056c5e3bcdd8,Frequent power cuts in Palamu are affecting student studies. Koi dhyan de.,energy,English
c9a7a081-def5-4b28-bf87-f80a68b76b42,Jamshedpur के बस स्टैंड पर विकलांगों के लिए कोई सुविधा नहीं है। Please help.,accessibility,Hindi
858f8c9c-4f19-437c-acdc-bc4cec06527c,Giridih ke gaon mein artisans ko unka saman bechne ka market nahi hai. Fix it asap.,rural_livelihoods,Hinglish
7ca96dc4-87fe-4ba3-9e23-0c5530b22fc1,Ranchi panchayat mein MNREGA ka payment ruka hua hai. Urgent issue.,public_admin,Hinglish
2a01522c-c844-406e-ac4d-d480a439f370,Jamshedpur तहसील कार्यालय में अधिकारी समय पर नहीं आते। Please help.,public_admin,Hindi
99eca535-bdb3-4b8e-88f6-dea05e56a24e,Self-help groups in Bokaro are not receiving government funding.,rural_livelihoods,English
e09c38dc-d74b-4fbe-bcb7-3f2663781f5f,Need better library facilities in our government college at Hazaribagh. Fix it asap.,education,English
99b05753-9e6b-4b86-8cda-e0eb4a816519,Minimum Support Price is not being offered at the Hazaribagh mandi.,agriculture,English
ff0c7515-67bc-4f9b-aa05-2b8897662bdc,The main road in Ranchi is full of potholes causing accidents. Fix it asap.,urban_development,English
c2b46eae-7cde-4965-a1fe-ee59679f6f21,Public buses in Palamu are not accessible for differently-abled citizens. Please help.,accessibility,English
123adc1a-81ab-4b87-830f-e0289bd4641c,Dhanbad ke hospital mein dawaiyan available nahi hain. Kripya dhyan de.,healthcare,Hinglish
25ddac6a-c871-49d6-afea-7b4f51316152,"Hazaribagh mein naya meter connection apply kiya tha, abhi tak nahi laga. Fix it asap.",energy,Hinglish
b3594b1f-8aa8-4649-be42-2b89811aa526,Hazaribagh की पानी की टंकी में गंदगी है और पानी बदबूदार आ रहा है।,water,Hindi
d910d60b-f410-4134-a56f-c695c66ec516,Skill development center in Ranchi has been closed down. Kripya dhyan de.,rural_livelihoods,English
359c88e7-0563-4b56-b6d6-2c08b8a8adde,Crops in Giridih are dying due to lack of irrigation canals. Fix it asap.,agriculture,English
9901a26f-658f-4437-ade3-b771b9d00160,"Deoghar mein naya meter connection apply kiya tha, abhi tak nahi laga. Kripya dhyan de.",energy,Hinglish
217e3c43-0b9f-428f-931c-ef5501fc1e04,Need public toilets in the busy market area of Jamshedpur. Kripya dhyan de.,urban_development,English
804b5b05-5d3f-4854-bf29-42f8a2abba8e,Divyang pension Hazaribagh mein time par nahi mil rahi hai. Kripya dhyan de.,accessibility,Hinglish
b6c05661-ad99-4a30-b2da-502d9038553c,Kisan credit card ka loan maaf nahi hua Dhanbad mein.,agriculture,Hinglish
1f82e877-c604-4624-9537-8a687f395897,हमारे गांव Gumla में अभी तक बिजली के खंभे नहीं लगे हैं। Kripya dhyan de.,energy,Hindi
b3e0e1e3-6e76-4b89-9d1c-b6259fa1e097,Tractor subsidy ka form reject ho gaya Dhanbad office se. Urgent issue.,agriculture,Hinglish
7c168bf3-5f3f-473f-8e33-7348505c504f,Tractor subsidy ka form reject ho gaya Ramgarh office se. Please help.,agriculture,Hinglish
77f47120-4ecd-485c-b4e0-6fe104c89184,Hazaribagh mein naya borewell khudwane ki jarurat hai. Urgent issue.,water,Hinglish
3c742e8e-d05f-4b7c-aa3f-d316115af613,Self-help groups in Giridih are not receiving government funding. Kripya dhyan de.,rural_livelihoods,English
1e5c7d24-229c-41ba-b293-4582bc55edc1,Gumla School mein teacher nahi aate hain pichle ek mahine se. Koi dhyan de.,education,Hinglish
230e8a3d-d940-4626-9715-52acf4701868,"Exam paper leak ho gaya hai Hazaribagh mein, exams cancel hone chahiye. Fix it asap.",education,Hinglish
9ed3bbba-c496-4d6f-8f35-7d84b97436e1,Bribery is rampant in the Gumla RTO office for driving licenses.,public_admin,English
6c51a0d4-4295-4256-8759-c67400a35585,The local pond in Bokaro is completely dried up. Kripya dhyan de.,water,English
b25f5d49-9500-4d9c-958e-f87106bf7bc1,The local pond in Dhanbad is completely dried up. Kripya dhyan de.,water,English
726a7d60-ddad-4628-8f3b-d43ec90d6595,Construction of the Deoghar flyover has been stalled for 2 years. Urgent issue.,urban_development,English
dfa66a48-d590-44d0-b600-cd9fe3d6a25e,हमारे गांव Jamshedpur में अभी तक बिजली के खंभे नहीं लगे हैं।,energy,Hindi
d0485261-cdfb-41ee-8df4-750e5d1c9ff3,Frequent power cuts in Ranchi are affecting student studies.,energy,English
6417a493-07fa-4ed8-9cb7-8fc6eaa1678b,Solar panels installed in Ramgarh government building are defective.,energy,English
3b19d83e-246a-4e6a-b28c-c2bfd9cc9d02,Bribery is rampant in the Gumla RTO office for driving licenses. Koi dhyan de.,public_admin,English
82db8a60-e71c-4332-b500-3ec557f2c6c9,बिजली विभाग वाले Ranchi में लाइन ठीक करने नहीं आ रहे। Fix it asap.,energy,Hindi
fb3ffbc6-aab0-4768-832e-5b09f0630065,"Bokaro में मलेरिया तेजी से फैल रहा है, कोई रोकथाम नहीं है। Fix it asap.",healthcare,Hindi
8cdbac94-a559-4711-9973-e2ad07c4934c,Construction of the Deoghar flyover has been stalled for 2 years. Please help.,urban_development,English
3e7305a1-4837-4ed6-8316-5bee0a7befb8,High voltage ke karan Gumla mein logo ke TV jal gaye. Koi dhyan de.,energy,Hinglish
776f372c-7af9-4436-9140-21496883b541,Low voltage issue in Giridih is damaging water pumps.,energy,English
544e4528-91ca-423d-b2ec-f3bb9d379b27,Skill development center in Giridih has been closed down. Please help.,rural_livelihoods,English
7c936e38-f72a-49cf-86a7-aa8808674428,Blind tactile paths are broken on Jamshedpur footpaths.,accessibility,English
259b6d9e-92be-4dde-847e-43d570885391,Palamu में बिजली का बिल बहुत ज्यादा और गलत आ रहा है। Urgent issue.,energy,Hindi
3cc7a1af-ec82-4a3e-9af1-e94de75ecfd4,Need proper waste segregation systems in Giridih. Kripya dhyan de.,environment,English
10ba52c6-0aed-4460-9113-70e79f449b89,Street lights in Bokaro sector 4 are not working. Urgent issue.,energy,English
8b110fd7-1d95-4358-9791-bfb9992fabfc,हमारे मोहल्ले Gumla में पानी का प्रेशर बहुत कम है। Koi dhyan de.,water,Hindi
d50db3a6-0e2f-489d-ab9a-6d7d19b96e16,Jamshedpur में जल जीवन मिशन का काम अधूरा पड़ा है।,water,Hindi
3d64bc66-5ad0-49f8-9cd9-fa0551b0e905,Blind tactile paths are broken on Giridih footpaths. Urgent issue.,accessibility,English
e9136a6f-6d95-418f-b199-3afe022cfa3a,Teacher vacancy bahut zyada hai Hazaribagh district mein. Koi dhyan de.,education,Hinglish
1551729f-c603-4ae6-a792-6e249000e012,सरकारी अस्पताल Deoghar में डॉक्टर पैसे मांग रहे हैं।,healthcare,Hindi
1eb567cf-e612-4f47-8cce-12ddfb1bd685,Giridih park mein jhule tute hue hain aur kachra hai. Please help.,urban_development,Hinglish
11b6f7ea-57ff-4495-bbe9-ba945a5213ab,Frequent power cuts in Ramgarh are affecting student studies. Please help.,energy,English
61f1bcee-7651-49e1-95e9-a3cf719eb9ad,Bribery is rampant in the Jamshedpur RTO office for driving licenses. Fix it asap.,public_admin,English
214fbf50-31c6-45a2-b0ed-7bc9e9ac8bea,Deoghar ke hospital mein dawaiyan available nahi hain. Koi dhyan de.,healthcare,Hinglish
911ecea5-1899-4c92-9dc0-fccee8ae7df7,आवारा पशु Gumla में हमारी सारी फसल चर गए हैं। Urgent issue.,agriculture,Hindi
0095b829-a731-42d7-b6a6-d40b1b02c590,आवारा पशु Dhanbad में हमारी सारी फसल चर गए हैं। Koi dhyan de.,agriculture,Hindi
c9721bb4-1c01-4682-810a-fa850d38ebf3,Need audio signals at Dhanbad traffic lights for visually impaired. Fix it asap.,accessibility,English
e4e40afb-7c7a-497d-b331-24158862227b,"Ranchi में मलेरिया तेजी से फैल रहा है, कोई रोकथाम नहीं है। Koi dhyan de.",healthcare,Hindi
dfadc842-e573-473d-8b82-a0dea06f95f1,Need immediate dengue fogging in Hazaribagh as cases are rising. Please help.,healthcare,English
29c5b519-98c3-4a5c-8781-4ba8206b26a7,Skill development center in Hazaribagh has been closed down. Koi dhyan de.,rural_livelihoods,English
bd539e9e-8cc4-4be5-829e-a071f4c5324f,Air quality index in Giridih is hazardous due to construction dust. Please help.,environment,English
5af15708-3eaa-45d6-bdab-f5763f4317f3,Maternity ward in Jamshedpur is in unhygienic conditions. Koi dhyan de.,healthcare,English
33ef59be-2fde-4599-a656-852e9c22f73a,Jamshedpur ke hospital mein dawaiyan available nahi hain. Please help.,healthcare,Hinglish
97c2e163-7bc2-4d9b-8c35-1872c8f3d122,हमारे Dhanbad के स्कूल में पीने का पानी नहीं है। Koi dhyan de.,education,Hindi
e20a2750-2257-4701-8cac-4fdd83150dee,The primary health center in Giridih has no doctors on night duty.,healthcare,English
9fc7e62d-17c9-41f6-9f67-408fe59346d1,Fasal bima yojana ka paisa Gumla ke kisano ko nahi mila. Fix it asap.,agriculture,Hinglish
aa6d95bf-c819-4a51-93d5-70b559eb4636,Need immediate dengue fogging in Dhanbad as cases are rising.,healthcare,English
1c47e2d8-4db4-4f51-8078-8b0e824f071c,Fasal bima yojana ka paisa Ranchi ke kisano ko nahi mila. Please help.,agriculture,Hinglish
777b8314-978f-4bca-8037-b18f7166aa24,Tractor subsidy ka form reject ho gaya Deoghar office se.,agriculture,Hinglish
d9e1e8a0-9aa6-442e-81a7-6b5cfb262411,Minimum Support Price is not being offered at the Deoghar mandi. Koi dhyan de.,agriculture,English
3361e3d6-fad5-4e87-b884-04ea26266767,विकलांग प्रमाण पत्र बनवाने में Hazaribagh में बहुत दिक्कत आ रही है। Kripya dhyan de.,accessibility,Hindi
6eebed60-4ec4-4dba-aef1-4656498387f9,Bribery is rampant in the Jamshedpur RTO office for driving licenses.,public_admin,English
7e4437e1-5bfb-4386-bc09-0cedf103811b,Deoghar mein transformer jal gaya hai 3 din pehle. Kripya dhyan de.,energy,Hinglish
c23e8817-cb4b-48ad-8667-603a9f474191,Giridih mein MNREGA ke tahat 100 din ka kaam nahi mil raha.,rural_livelihoods,Hinglish
f9981b4f-5f1c-4e9d-8761-630d1f694994,Deoghar ke river mein chemicals dump kiye ja rahe hain.,environment,Hinglish
198309e4-930c-42d5-a048-30d37c548c6f,Need better citizen facilitation center in Gumla.,public_admin,English
7b91030a-069b-4e57-830e-90504c339e36,Crops in Jamshedpur are dying due to lack of irrigation canals.,agriculture,English
f6f607cd-db80-4c05-99fd-9da04007b4a9,"Ramgarh में बहुत ज्यादा पेड़ काटे जा रहे हैं, कोई रोक नहीं है।",environment,Hindi
06694c23-aa1c-4cac-a1fd-d77c5af2c268,Ramgarh park mein jhule tute hue hain aur kachra hai. Urgent issue.,urban_development,Hinglish
480fd4fb-5b6a-45d3-84c5-0c9548549369,Crops in Gumla are dying due to lack of irrigation canals. Kripya dhyan de.,agriculture,English
41cf3a70-7dd0-40c3-8958-4bd6a387367b,Bokaro की पानी की टंकी में गंदगी है और पानी बदबूदार आ रहा है। Koi dhyan de.,water,Hindi
611ccf0b-9930-4d4c-a689-274049157ec0,High voltage ke karan Bokaro mein logo ke TV jal gaye. Please help.,energy,Hinglish
42d1e986-217a-4418-a67b-f6dfdc083b56,Construction of the Jamshedpur flyover has been stalled for 2 years. Urgent issue.,urban_development,English
dd4d675e-f571-4a7c-a393-ebefdd20d1c9,Dhanbad mein sound pollution limit se cross ho gaya hai. Kripya dhyan de.,environment,Hinglish
6c2d5c4b-e07b-4238-a697-66fecedaece4,"Exam paper leak ho gaya hai Giridih mein, exams cancel hone chahiye. Kripya dhyan de.",education,Hinglish
eb3867d9-9586-4800-93c7-0a751eeeb23e,Palamu mein transformer jal gaya hai 3 din pehle.,energy,Hinglish
acf61feb-8dc5-42f0-b530-492aad29d8e3,"Bokaro mein drainage system block hai, sadak par pani bhara hai. Kripya dhyan de.",urban_development,Hinglish
6fae21c5-33a2-4548-8f22-b61992056e5a,"Hazaribagh में बहुत ज्यादा पेड़ काटे जा रहे हैं, कोई रोक नहीं है। Fix it asap.",environment,Hindi
175a53db-de67-43dc-a2c1-78b0e7b5f725,Need public toilets in the busy market area of Gumla. Please help.,urban_development,English
9a32e07a-2b8d-4279-a45e-973f1427af19,Blind tactile paths are broken on Ranchi footpaths. Koi dhyan de.,accessibility,English
7911a912-70ac-4d61-ac31-2f3fbb73a830,"Giridih में बहुत ज्यादा पेड़ काटे जा रहे हैं, कोई रोक नहीं है। Koi dhyan de.",environment,Hindi
e5236716-a80a-4cdc-9dbe-6efbbf6e7c1d,हमारे गांव Jamshedpur में अभी तक बिजली के खंभे नहीं लगे हैं। Please help.,energy,Hindi
